CycID	BH.Q	ADJ.P	PER	LAG	AMP
0610005C13Rik	0.0690378679962013	0.0208333333333333	24	12	15.8514955565713
0610007C21Rik	0.0690378679962013	0.0208333333333333	24	12	2.30177399411845
0610007L01Rik	1	0.732142857142857	24	12	1.29487515091224
0610007N19Rik	1	0.732142857142857	24	12	0.214104862275474
0610007P08Rik	1	1	30	12	0.2390303763123
0610007P14Rik	0.0690378679962013	0.0208333333333333	24	12	1.82656288182203
0610007P22Rik	1	0.732142857142857	24	0	0.371054283427641
0610008F07Rik	1	1	24	12	0.139275287156408
0610009B14Rik	1	1	30	18	0.0280825336827894
0610009B22Rik	1	0.732142857142857	24	12	2.10136225466065
0610009D07Rik	1	1	30	12	2.90055201642722
0610009L18Rik	0.420411397221081	0.169642857142857	30	15	0.895081219470054
0610009O20Rik	1	1	30	12	1.15556097288287
0610010B08Rik	0.0690378679962013	0.0208333333333333	24	18	0.0463512030601688
0610010F05Rik	0.0690378679962013	0.0208333333333333	24	3	0.195288750828101
0610010K14Rik	1	0.732142857142857	24	12	1.1123143221455
0610010O12Rik	0.0690378679962013	0.0208333333333333	24	12	27.5782251264471
0610011F06Rik	0.420411397221081	0.169642857142857	30	0	1.84477088143759
0610011L14Rik	0.0690378679962013	0.0208333333333333	24	9	0.238015678081298
0610012G03Rik	1	0.732142857142857	24	12	0.532804959624063
0610012H03Rik	0.0690378679962013	0.0208333333333333	24	6	0.00881514668766211
0610030E20Rik	1	0.732142857142857	24	18	0.916714444333676
0610031J06Rik	0.0690378679962013	0.0208333333333333	24	9	3.86918224063561
0610031O16Rik	1	1	0	0	0
0610037L13Rik	1	0.732142857142857	24	0	0.0869104944756389
0610037P05Rik	1	0.732142857142857	24	12	0.354260497374464
0610038B21Rik	0.0690378679962013	0.0208333333333333	24	18	0.169351190210702
0610038L08Rik	0.0690378679962013	0.0208333333333333	24	15	0.429714801334705
0610039K10Rik	0.0690378679962013	0.0208333333333333	24	15	0.572626738666756
0610040B10Rik	1	1	30	27	0.263118675920201
0610040F04Rik	0.420411397221081	0.169642857142857	24	6	0.238119976331523
0610040J01Rik	1	0.732142857142857	24	12	4.82451885735769
0610043K17Rik	0.0690378679962013	0.0208333333333333	24	0	0.230194016421203
0910001L09Rik	0.0690378679962013	0.0208333333333333	24	9	1.69564206128534
100043387	0.0690378679962013	0.0208333333333333	24	18	0.159866943731342
1100001G20Rik	0.420411397221081	0.169642857142857	24	15	0.197705288252806
1110001A16Rik	0.0690378679962013	0.0208333333333333	24	15	0.283440217704722
1110001J03Rik	1	0.732142857142857	24	12	2.76135804655065
1110002B05Rik	0.0690378679962013	0.0208333333333333	24	18	2.307466203707
1110002L01Rik	0.0690378679962013	0.0208333333333333	24	21	0.0761801490711327
1110002N22Rik	1	1	30	27	0.191060252276605
1110003E01Rik	0.0690378679962013	0.0208333333333333	24	9	1.83282077683553
1110004E09Rik	1	1	24	18	0.336091388631872
1110004F10Rik	0.420411397221081	0.169642857142857	30	0	1.69104586720763
1110005A03Rik	1	1	30	12	1.16584230548132
1110006O24Rik	1	0.732142857142857	24	6	0.675626740841513
1110007C09Rik	0.0690378679962013	0.0208333333333333	24	9	2.84104898079037
1110008F13Rik	0.0690378679962013	0.0208333333333333	24	15	2.0283287307658
1110008J03Rik	1	1	30	27	0.434955523243469
1110008L16Rik	0.420411397221081	0.169642857142857	30	15	0.201878986028759
1110008P14Rik	1	0.732142857142857	24	12	0.917895312658259
1110012J17Rik	0.0690378679962013	0.0208333333333333	24	21	0.06488553245524
1110012L19Rik	0.0690378679962013	0.0208333333333333	24	18	0.249180894156233
1110014N23Rik	1	1	30	27	0.594040406874818
1110015O18Rik	1	1	0	0	0
1110017D15Rik	0.420411397221081	0.169642857142857	24	15	0.0879570125117946
1110017F19Rik	1	0.732142857142857	24	18	1.6839394440567
1110018G07Rik	1	0.732142857142857	24	0	1.01186980387795
1110018J18Rik	1	1	30	12	1.9853649227409
1110019D14Rik	0.0690378679962013	0.0208333333333333	24	15	0.366373943642967
