CycID	meta2d_phase_diff	meta2d_rAMP_diff	meta2d_rAMP_diff_sub
1110004F10Rik	3.58518652893417	3.3423278077695247	0.1132112905577103
1110008J03Rik	11.88809038633877	6.752330792317947	0.260945970416385
1200014J11Rik	10.79327118891047	17.22120220171679	0.1331771552733785
1700071M16Rik	7.761422908466383	4.20702923038471	0.201129057519275
1810012P15Rik	3.581957695309871	2.795204444628643	0.1442528480509224
1810043G02Rik	9.41059437467236	2.066408595465318	0.149114862189348
1810063B05Rik	2.7012674642768	3.347410777449644	0.1614767523742643
2010107G12Rik	0.0480147004422999	4.832114634147355	0.2789102578376888
2200002K05Rik	0.1301414410313501	2.963187602497632	0.0617008687639372
2210010C17Rik	2.745943454526981	1.9737345882800497	0.240529945489045
2310001H17Rik	2.425337766077829	2.2475073931334366	0.1529608580690959
2310014F07Rik	0.1085310915425989	16.52432965842885	0.4828440540918583
2310030N02Rik	7.6898819952423	6.872760415155523	0.2192126191364238
2310037I24Rik	5.069850685931399	3.480055316264984	0.0898371375626694
2310046O06Rik	7.48538385387706	2.632814847778928	0.1181629571289696
2400001E08Rik	8.19277904541385	2.1085383980972083	0.107841366480739
2410076I21Rik	9.4107389108492	2.412881222765049	0.0578693665920663
2700078E11Rik	10.211416454393088	6.856893690064205	0.1677433578399331
2700097O09Rik	0.3237242679271999	2.043586709599908	0.221850507408754
2810004N23Rik	2.5523948885855603	2.4031177553765897	0.1750887145747169
2810013P06Rik	0.1276502936585197	2.407982163810402	0.0830418487765742
3830403N18Rik	6.473271282323301	2.353515549420338	0.159374017762106
3830406C13Rik	5.825125724545138	3.147612527824976	0.1514790750305116
4833418N02Rik	7.669114015774678	2.0191117737073725	0.0967306487486835
4921530L18Rik	1.621110384736831	1.905150285675812	0.224835083514765
4930405P13Rik	10.0453423959387	4.59492400860951	0.3104612738696039
4930414N06Rik	4.910751864683499	2.4276627796397734	0.0710074037651982
4930430J02Rik	3.817212603366032	12.21430644294935	0.5111616313906809
4930455C21Rik	8.40714876939762	2.0699932087545503	0.1245207819303069
4933405D12Rik	8.478127213834	2.4360956501932693	0.26191320023719
4933407K13Rik	10.020075544981138	12.16349908651164	0.1388787653328489
5031425E22Rik	9.799041014399322	2.095184648632987	0.0683231581329144
9130011E15Rik	6.778623578574499	12.962100729649626	0.1985964750124604
9330133O14Rik	1.977381492755338	3.967452935836593	0.1673129572174214
A230046K03Rik	9.91239447448151	4.181650015452733	0.1269855389729746
A430033K04Rik	7.735720423516099	2.195408252894298	0.0791980630639422
A630066F11Rik	4.04270260887211	2.186709916336457	0.132711760057588
A630072M18Rik	3.588746429103701	2.1326328462359614	0.126954549469801
A730017L22Rik	7.066154706210201	3.345584103643349	0.2283855508104281
AI414108	4.825709494880311	3.770499129051011	0.1427111286239417
Abcg2	0.3342773906882206	4.029919526549247	0.1315433621491274
Abhd11	11.50908908219124	17.632572469957395	0.2090339706105255
Abi2	6.103498370017711	4.181795138461729	0.2176786478596604
Acad9	5.216017474184232	2.8544502456565306	0.149600207588477
Acap1	1.2219694414685005	2.6666476948857705	0.188641737139747
Ace	2.7190817366763795	1.65774406803732	0.2552448164394769
Ache	8.647679315051532	2.0273882443799844	0.210599722882974
Acp1	1.5898951328525002	3.322366753979843	0.157981815108875
Acta2	10.53164815573101	1.4121484142227587	0.4739307920112101
Actg2	10.58131807216578	1.2561531075236565	0.3716881589115899
Adc	1.9628791647017003	14.26502920553879	0.3897421067289757
Adh1	0.2972747933358004	1.8652795600024896	0.217732124372793
Ado	5.13923373654389	2.0605046060443013	0.138441949979803
Aebp1	10.7113318773312	7.7975773007127165	1.035285326685865
Afg3l1	11.1966522195427	4.436590264784572	0.1659624837020566
Agap2	0.2709750086178992	2.3878247496040785	0.1634802950121099
Aggf1	0.6243716200097889	3.0302654829889804	0.1363186004541757
Aim2	3.9140684473677823	1.5908554897970937	0.2138124466625809
Alas1	9.81081351430577	2.70884203684016	0.0803668053778829
Aldob	11.43796336507918	2.887269020662134	0.1430584012541413
Alg1	2.4244442446003696	3.344104721709067	0.1714335947672243
