CycID	BH.Q	ADJ.P	PER	LAG	AMP
0610005C13Rik	1	0.583333333333333	24	9	25.8455660251667
0610007C21Rik	1	1	24	6	5.32377160021445
0610007L01Rik	1	0.583333333333333	24	6	0.709019505029656
0610007N19Rik	1	0.583333333333333	18	9	1.58884772412274
0610007P08Rik	1	1	18	6	0.0523223662738985
0610007P14Rik	1	1	24	18	27.0859727407241
0610007P22Rik	1	1	24	6	0.706894649152192
0610008F07Rik	1	1	18	3	1.14236282481202
0610009B14Rik	1	1	18	6	0.0566779672693124
0610009B22Rik	1	0.583333333333333	18	0	3.06737618377865
0610009D07Rik	1	1	24	6	5.85915749958985
0610009L18Rik	1	0.583333333333333	24	21	0.656347120899071
0610009O20Rik	1	0.583333333333333	24	6	0.256255497502005
0610010B08Rik	1	1	18	15	0.066579760302963
0610010F05Rik	1	0.583333333333333	18	12	0.094303295872944
0610010K14Rik	1	1	24	6	1.34689699680414
0610010O12Rik	1	0.583333333333333	24	21	39.0824989029617
0610011F06Rik	1	0.583333333333333	24	6	6.37269379942658
0610011L14Rik	1	1	18	6	0.95707963493771
0610012G03Rik	1	1	24	6	0.398419315859562
0610012H03Rik	1	1	18	6	0.0724208158689544
0610030E20Rik	1	0.583333333333333	24	18	1.07300272064543
0610031J06Rik	1	1	24	12	4.41623540190058
0610031O16Rik	1	1	0	0	0
0610037L13Rik	1	0.583333333333333	24	6	0.219811213999648
0610037P05Rik	1	0.583333333333333	18	15	2.04604882670234
0610038B21Rik	1	0.583333333333333	24	18	0.0249916992315449
0610038L08Rik	1	1	24	6	0.134411806715407
0610039K10Rik	1	0.583333333333333	24	9	0.094718721106891
0610040B10Rik	1	0.583333333333333	18	15	0.733022244717034
0610040F04Rik	1	0.583333333333333	24	15	0.172072844211489
0610040J01Rik	1	0.583333333333333	24	9	6.26157196876312
0610043K17Rik	1	1	24	18	0.0450500205167684
0910001L09Rik	1	0.583333333333333	18	12	5.77458752855994
100043387	1	0.583333333333333	18	0	0.249248776407227
1100001G20Rik	1	0.583333333333333	24	0	1.10084858568856
1110001A16Rik	1	1	24	12	0.77163734603763
1110001J03Rik	1	0.583333333333333	18	12	2.1701637444701
1110002B05Rik	1	0.583333333333333	24	0	3.31212351841685
1110002L01Rik	1	0.583333333333333	24	18	0.249043008333902
1110002N22Rik	1	0.583333333333333	24	12	0.338690006052732
1110003E01Rik	1	1	24	6	3.05671654905228
1110004E09Rik	1	0.583333333333333	24	18	0.385465119628222
1110004F10Rik	1	1	18	15	0.727400745806602
1110005A03Rik	1	0.583333333333333	18	6	0.347843503335192
1110006O24Rik	1	0.583333333333333	18	3	0.227232299668203
1110007C09Rik	1	0.583333333333333	24	12	17.2408189602466
1110008F13Rik	1	0.583333333333333	24	9	1.52427473286478
1110008J03Rik	1	0.583333333333333	18	6	0.0244853400655372
1110008L16Rik	1	0.583333333333333	24	6	0.195990554308428
1110008P14Rik	1	1	24	12	3.17978848431779
1110012J17Rik	1	0.583333333333333	24	18	0.0280480975825456
1110012L19Rik	1	0.583333333333333	24	3	1.47438834945207
1110014N23Rik	1	0.583333333333333	18	0	0.82784526407415
1110015O18Rik	1	1	0	0	0
1110017D15Rik	1	0.583333333333333	24	15	0.133447489842564
1110017F19Rik	1	0.583333333333333	24	21	2.70330457981523
1110018G07Rik	1	0.583333333333333	18	3	0.338580404501649
1110018J18Rik	1	0.583333333333333	24	21	0.586152630730682
1110019D14Rik	1	0.583333333333333	18	0	0.282554566461286
1110020A21Rik	1	1	18	15	0.56077633612085
1110020G09Rik	1	1	18	0	0.228211642560147
1110021J02Rik	1	0.583333333333333	18	6	0.275198888169993
1110021L09Rik	1	0.583333333333333	24	0	4.03022581005085
1110028C15Rik	1	0.583333333333333	24	18	0.0553028213566
1110028F11Rik	1	1	18	6	0.0307319920812173
1110028F18Rik	1	1	24	18	0.0223665653063898
1110031I02Rik	1	0.583333333333333	18	12	0.258217718819795
1110032A03Rik	1	0.583333333333333	18	0	1.39391959775304
1110032A04Rik	1	1	24	18	0.143131847541
1110032F04Rik	1	0.583333333333333	24	18	0.0267386418898053
1110034A24Rik	1	1	18	6	0.177452689379451
1110034B05Rik	1	0.583333333333333	24	0	0.13117184344401
1110034G24Rik	1	1	18	6	0.222353262878016
1110035M17Rik	1	1	24	6	0.0409635090069351
1110036E04Rik	1	1	18	6	0.0506792445687859
1110037F02Rik	1	0.583333333333333	18	0	0.0928130683315934
1110038B12Rik	1	1	24	6	9.21006582495479
1110038D17Rik	1	0.583333333333333	18	0	6.63082312989874
1110038F14Rik	1	0.583333333333333	24	21	1.63856793744187
1110046J04Rik	1	0.583333333333333	18	12	0.484928527236875
1110049F12Rik	1	0.583333333333333	24	3	2.16512560865415
1110050K14Rik	1	0.583333333333333	18	3	0.14972278984844
1110051M20Rik	1	1	18	6	0.0752055791499623
1110054M08Rik	1	0.583333333333333	18	0	2.90520124351352
1110054O05Rik	1	0.583333333333333	24	0	0.358103622730209
1110057K04Rik	1	0.583333333333333	24	21	0.515692975519349
1110058L19Rik	1	0.583333333333333	24	9	3.69396118025758
1110059E24Rik	1	0.583333333333333	24	0	5.27533478570318
1110059G10Rik	1	1	24	6	0.466580874032038
