CycID	BH.Q	ADJ.P	PER	LAG	AMP
1190005I06Rik	1	1	18	6	0.268986601543878
1190007F08Rik	1	1	18	15	0.406248755694248
1190007I07Rik	1	0.583333333333333	24	0	0.463031197990482
1200009I06Rik	1	0.583333333333333	18	15	14.1170686883379
1200011I18Rik	1	0.583333333333333	24	0	0.446198521064335
1200011M11Rik	1	0.583333333333333	18	15	0.675826144953808
1200014J11Rik	1	0.583333333333333	24	3	0.11754236023664
1200016B10Rik	1	1	18	15	1.31562166387225
1300001I01Rik	1	1	24	6	3.42515453738952
1300002E11Rik	1	0.583333333333333	18	15	2.72016907654653
1300002K09Rik	1	0.583333333333333	24	6	0.229226340791149
1300010F03Rik	1	0.583333333333333	24	6	1.59003566351513
1300014I06Rik	1	1	18	0	4.17237195073887
1300015D01Rik	1	0.583333333333333	24	15	0.0349663596189967
1300017J02Rik	1	1	18	12	0.0217322374906569
1300018I17Rik	1	0.583333333333333	18	15	0.67872351498972
1300018J18Rik	1	0.583333333333333	24	12	0.575510673673825
1500001M20Rik	1	0.583333333333333	24	3	1.12328861938951
1500002O10Rik	1	1	18	15	0.07681619162081
1500002O20Rik	1	1	18	6	0.558713352086738
1500003O03Rik	1	0.583333333333333	18	9	18.6640658117494
1500004A13Rik	1	1	18	6	0.328785031038567
1500009C09Rik	1	1	0	0	0
1500009L16Rik	1	0.583333333333333	24	3	0.203084603090682
1500010J02Rik	1	1	24	18	0.216707015230241
1500011B03Rik	1	1	24	6	0.399214810988395
1500011H22Rik	1	0.583333333333333	18	6	0.668027641040797
1500011K16Rik	1	0.583333333333333	18	6	0.844725670708026
1500012F01Rik	1	0.583333333333333	18	6	3.76633002377812
1500012K07Rik	1	1	0	0	0
1500015A07Rik	1	0.583333333333333	24	6	0.0914289068074209
1500015L24Rik	1	1	0	0	0
1500015O10Rik	1	0.583333333333333	18	6	0.156000837405204
1500016L03Rik	1	1	0	0	0
1500017E21Rik	1	0.583333333333333	24	6	0.0943988259990822
1500031L02Rik	1	1	18	6	0.805302699889923
1500032L24Rik	1	0.583333333333333	18	15	14.3634600462423
1520402A15Rik	1	0.583333333333333	18	3	0.0585540983364956
1600002D24Rik	1	0.583333333333333	18	6	0.0858736991577238
1600002H07Rik	1	0.583333333333333	18	12	0.218204313839404
1600002K03Rik	1	0.583333333333333	18	6	1.59152058775562
1600010M07Rik	1	1	18	12	0.441054319231203
1600012F09Rik	1	1	24	6	0.41943806493033
1600012H06Rik	1	1	18	12	0.88594292498339
1600014C10Rik	1	1	18	15	0.89500096285039
1600014C23Rik	1	1	0	0	0
1600014K23Rik	1	1	0	0	0
1600015I10Rik	1	1	18	12	0.0394719379627002
1600016N20Rik	1	0.583333333333333	18	6	0.818331142333286
1600019K03Rik	1	1	0	0	0
1600020E01Rik	1	0.583333333333333	18	9	2.67606682660392
1600021P15Rik	1	0.583333333333333	18	12	0.55350020734244
1600025M17Rik	1	1	0	0	0
1600027N09Rik	1	0.583333333333333	18	9	0.826763390698935
1600029D21Rik	1	1	24	6	1.90355620369153
1600029I14Rik	1	0.583333333333333	24	18	0.222923898050433
1600029O15Rik	1	0.583333333333333	24	12	0.0652139481997621
1700001C02Rik	1	1	0	0	0
1700001C19Rik	1	0.583333333333333	24	12	0.160110542017461
1700001D01Rik	1	1	18	6	0.803179611779411
1700001F09Rik	1	1	0	0	0
1700001G11Rik	1	1	18	6	0.189136921831778
1700001G17Rik	1	1	18	0	0.0384079897443878
1700001J03Rik	1	1	18	12	0.174602695497879
1700001J11Rik	1	0.583333333333333	18	6	0.125071456466019
1700001K19Rik	1	0.583333333333333	24	3	0.233604392426866
1700001K23Rik	1	0.583333333333333	24	0	0.176700681317659
1700001L05Rik	1	0.583333333333333	18	9	0.570808413578935
1700001L19Rik	1	1	18	6	0.022086020690954
1700001O22Rik	1	0.583333333333333	18	12	0.123701613854165
1700001P01Rik	1	1	24	0	0.309897325029598
1700003C15Rik	1	1	0	0	0
1700003D09Rik	1	1	18	6	1.66856163933285
1700003E16Rik	1	0.583333333333333	18	0	0.0969565372926512
1700003F12Rik	1	1	18	6	0.0673747251017119
1700003F17Rik	1	1	0	0	0
1700003G13Rik	1	1	0	0	0
1700003G18Rik	1	1	0	0	0
1700003H04Rik	1	1	0	0	0
1700003L19Rik	1	1	0	0	0
1700003M02Rik	1	1	0	0	0
1700003M07Rik	1	1	18	6	0.0145143919886866
1700003P14Rik	1	1	0	0	0
1700006A11Rik	1	1	0	0	0
1700006E09Rik	1	1	0	0	0
1700006F04Rik	1	1	0	0	0
1700006H21Rik	1	1	0	0	0
1700007B14Rik	1	1	0	0	0
1700007F19Rik	1	1	0	0	0
1700007G11Rik	1	1	18	0	0.0801137840948735
1700007I08Rik	1	0.583333333333333	24	15	0.14870384897675
1700007J10Rik	1	1	18	9	0.0675958727475279
1700007K09Rik	1	1	0	0	0
1700007K13Rik	1	1	0	0	0
1700007L15Rik	1	0.583333333333333	18	12	0.160776990158729
1700007P06Rik	1	1	18	12	0.219318007019773
1700008A04Rik	1	1	0	0	0
1700008F21Rik	1	1	0	0	0
1700008I05Rik	1	1	18	0	0.0166705550188892
1700008J07Rik	1	0.583333333333333	18	6	0.557032205714468
1700008K24Rik	1	1	0	0	0
1700008O03Rik	1	1	24	0	0.0768153077373335
1700008P02Rik	1	1	0	0	0
1700008P20Rik	1	1	0	0	0
1700009C05Rik	1	1	0	0	0
1700009J07Rik	1	1	0	0	0
1700009N14Rik	1	1	0	0	0
1700009P17Rik	1	1	18	3	0.416393439907236
1700010B08Rik	1	1	0	0	0
1700010D01Rik	1	1	0	0	0
1700010I02Rik	1	1	0	0	0
1700010I14Rik	1	0.583333333333333	18	9	0.185802577482762
1700010J16Rik	1	1	0	0	0
1700010K23Rik	1	1	0	0	0
1700010M22Rik	1	1	18	0	0.04827175811088
1700011A15Rik	1	1	0	0	0
1700011B04Rik	1	1	0	0	0
1700011E24Rik	1	0.583333333333333	18	6	0.38738544486923
1700011F03Rik	1	1	0	0	0
1700011F14Rik	1	1	0	0	0
1700011H14Rik	1	1	18	12	4.57865782953913
1700011I03Rik	1	1	0	0	0
1700011J10Rik	1	0.583333333333333	18	6	1.22946954141944
1700011L22Rik	1	1	24	0	0.0679284957773982
1700011M02Rik	1	1	0	0	0
1700012A03Rik	1	1	0	0	0
1700012A16Rik	1	0.583333333333333	24	9	0.0670969382027228
1700012B07Rik	1	1	18	6	0.0483686494175721
1700012B09Rik	1	1	0	0	0
1700012B15Rik	1	1	24	6	0.403620086235187
1700012D01Rik	1	0.583333333333333	18	6	0.290561490098051
1700012D14Rik	1	1	18	0	0.204926439478978
1700012I11Rik	1	1	18	6	0.0850856286500914
1700012L04Rik	1	0.583333333333333	24	12	0.575023830654978
1700012P22Rik	1	1	0	0	0
1700013D24Rik	1	1	0	0	0
1700013F07Rik	1	1	0	0	0
1700013G23Rik	1	1	0	0	0
1700013G24Rik	1	1	0	0	0
1700013H16Rik	1	1	0	0	0
1700013N18Rik	1	1	18	6	0.0680120050882562
1700014N06Rik	1	1	0	0	0
1700015E13Rik	1	0.583333333333333	18	6	1.40909234151035
1700015F17Rik	1	1	0	0	0
1700015G11Rik	1	1	18	12	1.00121547245242
1700016C15Rik	1	0.583333333333333	18	9	1.49210278853436
1700016D06Rik	1	1	0	0	0
1700016G22Rik	1	1	0	0	0
1700016H13Rik	1	1	18	6	0.0610812979724563
1700016K19Rik	1	1	24	0	0.0512818586453826
1700016L04Rik	1	1	0	0	0
1700016L21Rik	1	1	0	0	0
1700016M24Rik	1	1	0	0	0
1700016P04Rik	1	1	0	0	0
1700017B05Rik	1	1	24	18	2.93649778964884
1700017D01Rik	1	1	0	0	0
1700017G19Rik	1	1	24	6	0.0183680178801361
1700017J07Rik	1	1	0	0	0
1700017N19Rik	1	1	0	0	0
1700018A04Rik	1	1	24	18	0.107613873922
1700018B08Rik	1	1	0	0	0
1700018B24Rik	1	1	0	0	0
1700018C11Rik	1	1	0	0	0
1700018F24Rik	1	1	0	0	0
1700018G05Rik	1	1	0	0	0
1700018L02Rik	1	1	18	15	0.217567917736336
1700018L24Rik	1	0.583333333333333	18	3	0.138421455718126
1700019A02Rik	1	1	0	0	0
1700019B03Rik	1	1	0	0	0
1700019B21Rik	1	1	0	0	0
1700019D03Rik	1	0.583333333333333	24	9	0.96894488672602
1700019E08Rik	1	1	0	0	0
1700019E19Rik	1	0.583333333333333	24	12	1.96798423805934
1700019G17Rik	1	0.583333333333333	24	6	5.26094516270603
1700019G24Rik	1	1	0	0	0
1700019L03Rik	1	0.583333333333333	24	15	0.237906076530214
1700019M22Rik	1	1	0	0	0
1700019N12Rik	1	1	18	12	0.156940582317401
1700019N19Rik	1	1	0	0	0
1700019O17Rik	1	1	0	0	0
1700020A23Rik	1	1	18	0	0.0826142904498444
1700020D05Rik	1	1	18	12	0.195098539103962
1700020G17Rik	1	1	0	0	0
1700020I14Rik	1	1	18	6	0.659942758881404
1700020L24Rik	1	1	18	15	0.64912667677968
1700020M21Rik	1	1	0	0	0
1700020N01Rik	1	1	18	15	0.105378709386669
1700020N15Rik	1	1	0	0	0
1700020N18Rik	1	1	0	0	0
1700020O03Rik	1	1	18	12	0.517766566155179
1700021C14Rik	1	1	24	6	0.153533741845645
1700021F05Rik	1	0.583333333333333	24	9	3.1002990755107
1700021F07Rik	1	1	0	0	0
1700021K19Rik	1	0.583333333333333	18	12	0.811346695102115
1700021N21Rik	1	1	0	0	0
1700022A21Rik	1	1	0	0	0
1700022A22Rik	1	1	0	0	0
1700022E09Rik	1	1	0	0	0
1700022H16Rik	1	1	0	0	0
1700022I11Rik	1	0.583333333333333	24	21	0.0657248682045084
1700022P22Rik	1	0.583333333333333	24	12	0.293330873806569
1700023A16Rik	1	1	0	0	0
1700023C21Rik	1	1	0	0	0
1700023E05Rik	1	0.583333333333333	24	12	0.0215106125477635
1700023F02Rik	1	1	0	0	0
1700023F06Rik	1	1	0	0	0
1700023L04Rik	1	1	0	0	0
1700024B18Rik	1	1	0	0	0
1700024F13Rik	1	0.583333333333333	24	12	0.0705848131116036
1700024G13Rik	1	1	0	0	0
1700024P03Rik	1	1	18	6	0.137392085021413
1700024P04Rik	1	1	0	0	0
1700024P16Rik	1	0.583333333333333	18	9	3.62923262550777
1700025B11Rik	1	1	0	0	0
1700025C18Rik	1	1	0	0	0
1700025E21Rik	1	1	18	0	0.0230956100754627
1700025F22Rik	1	1	0	0	0
1700025F24Rik	1	1	0	0	0
1700025G04Rik	1	0.583333333333333	24	9	0.414276185427669
1700025K23Rik	1	0.583333333333333	24	3	0.135525853449167
1700025K24Rik	1	1	0	0	0
1700025M24Rik	1	1	0	0	0
1700025N23Rik	1	0.583333333333333	24	21	0.262195194463972
1700026D08Rik	1	1	0	0	0
1700026D11Rik	1	1	18	0	0.040935436867722
1700026F02Rik	1	1	0	0	0
1700026J04Rik	1	0.583333333333333	18	0	0.107554653729075
1700026L06Rik	1	1	18	12	0.582864584198165
1700027A15Rik	1	1	0	0	0
1700027A23Rik	1	1	18	15	0.0699282644652719
1700027D21Rik	1	1	24	18	0.110604546697689
1700027F09Rik	1	0.583333333333333	24	21	0.704455130757098
1700027H10Rik	1	1	0	0	0
1700027I24Rik	1	1	0	0	0
1700027J07Rik	1	1	0	0	0
1700028B04Rik	1	1	0	0	0
1700028D13Rik	1	1	0	0	0
1700028E10Rik	1	1	18	0	0.166556580467766
1700028I16Rik	1	1	0	0	0
1700028J19Rik	1	0.583333333333333	24	12	0.238412011432153
1700028K03Rik	1	0.583333333333333	18	9	0.152258191923062
1700028M03Rik	1	1	0	0	0
1700028P14Rik	1	1	0	0	0
1700028P15Rik	1	1	0	0	0
1700029B22Rik	1	1	0	0	0
1700029F09Rik	1	0.583333333333333	24	0	0.686339055023099
1700029F12Rik	1	1	0	0	0
1700029G01Rik	1	0.583333333333333	18	9	2.52978764677986
1700029H14Rik	1	1	18	12	0.161778253360889
1700029I01Rik	1	1	24	6	0.162972203160923
1700029I15Rik	1	0.583333333333333	18	9	0.472354400900426
1700029J03Rik	1	1	0	0	0
1700029J07Rik	1	1	24	6	0.158149805623908
1700029J11Rik	1	1	24	18	0.251888406021397
1700029M20Rik	1	1	0	0	0
1700029N11Rik	1	1	0	0	0
1700029P11Rik	1	1	0	0	0
1700030A11Rik	1	1	24	18	5.02729940453247
1700030C10Rik	1	0.583333333333333	18	12	0.558718655387598
1700030F04Rik	1	1	0	0	0
1700030F18Rik	1	1	0	0	0
1700030J22Rik	1	0.583333333333333	18	12	0.196845799960274
1700030K09Rik	1	0.583333333333333	24	12	0.325930971293003
1700030L20Rik	1	0.583333333333333	18	6	1.17741234018849
1700030M09Rik	1	1	0	0	0
1700030N03Rik	1	1	0	0	0
1700030O20Rik	1	1	0	0	0
1700031A10Rik	1	1	0	0	0
1700031F05Rik	1	1	0	0	0
1700031M16Rik	1	1	0	0	0
1700031P21Rik	1	1	24	0	0.528892891357149
1700034E13Rik	1	1	0	0	0
1700034F02Rik	1	0.583333333333333	18	6	0.0726965875136172
1700034G24Rik	1	1	0	0	0
1700034H14Rik	1	0.583333333333333	18	6	0.997667564177818
1700034H15Rik	1	0.583333333333333	18	6	0.072057009430034
1700034I23Rik	1	0.583333333333333	24	15	0.0790287287391427
1700034J05Rik	1	1	18	6	0.0984727510082104
1700034K08Rik	1	1	0	0	0
1700034O15Rik	1	1	0	0	0
1700034P13Rik	1	1	18	15	1.36811373577364
1700036G14Rik	1	1	18	12	0.40791823480463
1700037C18Rik	1	0.583333333333333	24	18	0.0759114484942818
1700037H04Rik	1	0.583333333333333	18	6	0.524591914360582
1700039E15Rik	1	1	0	0	0
1700039E22Rik	1	1	0	0	0
1700040I03Rik	1	0.583333333333333	24	12	0.656219841678458
1700040L02Rik	1	0.583333333333333	24	6	0.0424454987542849
1700040N02Rik	1	0.583333333333333	18	9	0.394503004951959
1700041C23Rik	1	1	0	0	0
1700041M19Rik	1	1	0	0	0
1700042B14Rik	1	1	0	0	0
1700042G07Rik	1	1	0	0	0
1700042G15Rik	1	1	0	0	0
1700042O10Rik	1	0.583333333333333	18	0	0.461349521288124
1700044C05Rik	1	1	0	0	0
1700044K03Rik	1	1	0	0	0
1700045H11Rik	1	0.583333333333333	18	6	0.434674448297947
1700045I19Rik	1	1	0	0	0
1700046C09Rik	1	1	0	0	0
1700047G03Rik	1	1	0	0	0
1700047I17Rik2	1	1	0	0	0
1700047L14Rik	1	1	0	0	0
1700047M11Rik	1	1	0	0	0
1700048M11Rik	1	1	24	0	0.186668412058656
1700048O20Rik	1	1	18	6	0.0372482108795552
1700049E15Rik	1	1	0	0	0
1700049E22Rik	1	1	0	0	0
1700049G17Rik	1	1	18	0	0.317498015820572
1700049L16Rik	1	1	0	0	0
1700051A21Rik	1	1	0	0	0
1700052I22Rik	1	1	0	0	0
1700052K11Rik	1	0.583333333333333	24	3	0.254551370159345
1700052N19Rik	1	0.583333333333333	24	0	0.902066727361396
1700054A03Rik	1	0.583333333333333	24	12	0.155853511707344
1700054K19Rik	1	1	0	0	0
1700054M17Rik	1	1	0	0	0
1700054N08Rik	1	0.583333333333333	18	9	0.365826996547719
1700054O13Rik	1	1	18	6	0.306921642917669
1700055C04Rik	1	1	0	0	0
1700055N04Rik	1	1	18	0	0.0145939945345787
1700056E22Rik	1	1	18	3	0.186329884687162
1700057G04Rik	1	0.583333333333333	18	6	1.88490979787164
1700057H15Rik	1	1	0	0	0
1700057K13Rik	1	1	0	0	0
1700058G18Rik	1	1	18	12	0.165014857875075
1700060C16Rik	1	1	0	0	0
1700060C20Rik	1	1	18	6	0.0926497266651392
1700061F12Rik	1	1	0	0	0
1700061G19Rik	1	0.583333333333333	18	3	0.0348939695622727
1700061I17Rik	1	1	0	0	0
1700061J05Rik	1	1	0	0	0
1700063A18Rik	1	1	0	0	0
1700063D05Rik	1	0.583333333333333	18	9	0.590440526251798
1700063O14Rik	1	1	0	0	0
1700064J06Rik	1	1	0	0	0
1700064M15Rik	1	1	0	0	0
1700065D16Rik	1	0.583333333333333	24	3	0.0275044385338303
1700065I16Rik	1	1	0	0	0
1700065I17Rik	1	1	0	0	0
1700065J11Rik	1	1	0	0	0
1700065J18Rik	1	1	0	0	0
1700065O20Rik	1	1	0	0	0
1700066B17Rik	1	1	0	0	0
1700066B19Rik	1	1	18	0	0.337019466282179
1700066J24Rik	1	1	24	18	0.506948893063196
1700066M21Rik	1	0.583333333333333	24	0	0.337563938503693
1700066N21Rik	1	1	0	0	0
1700066O22Rik	1	1	18	6	0.0470165728635958
1700067G17Rik	1	1	18	6	0.089591843389898
1700067K01Rik	1	0.583333333333333	24	15	0.165745475956736
1700067P10Rik	1	1	0	0	0
1700069L16Rik	1	1	0	0	0
1700069P05Rik	1	1	0	0	0
1700071K01Rik	1	1	18	6	0.085188512686754
1700071M16Rik	1	0.583333333333333	24	21	0.24578183185907
1700072B07Rik	1	1	0	0	0
1700072O05Rik	1	1	0	0	0
1700073E17Rik	1	1	0	0	0
1700074H08Rik	1	0.583333333333333	18	6	0.20884876079422
1700074P13Rik	1	1	0	0	0
1700080E11Rik	1	1	0	0	0
1700080N15Rik	1	1	0	0	0
1700080O16Rik	1	1	0	0	0
1700081H04Rik	1	0.583333333333333	18	9	0.202561697625995
1700081H22Rik	1	1	0	0	0
1700081L11Rik	1	0.583333333333333	24	15	0.636891077814724
1700084C01Rik	1	0.583333333333333	18	12	0.0669722045665215
1700084E18Rik	1	1	18	12	0.640619121541834
1700084F23Rik	1	1	0	0	0
1700084J12Rik	1	0.583333333333333	24	6	0.161292471002214
1700085B03Rik	1	1	0	0	0
1700085C21Rik	1	0.583333333333333	18	6	0.0808960209715611
1700086L19Rik	1	1	18	6	0.0421760910706528
1700086O06Rik	1	0.583333333333333	18	9	0.317268382893381
1700088E04Rik	1	1	24	18	0.768218484750595
1700090G07Rik	1	1	0	0	0
1700091E21Rik	1	1	0	0	0
1700092C02Rik	1	1	0	0	0
1700092C10Rik	1	1	0	0	0
1700092E19Rik	1	1	0	0	0
1700092K14Rik	1	1	0	0	0
1700092M07Rik	1	1	18	15	0.317755756242314
1700093K21Rik	1	1	18	0	0.0329358317861414
1700094D03Rik	1	0.583333333333333	24	12	0.191622402167648
1700094J05Rik	1	0.583333333333333	24	9	0.472128126730446
1700094M24Rik	1	1	0	0	0
1700095A21Rik	1	1	18	0	0.0303713676228121
1700095B10Rik	1	1	24	6	0.0552613141885442
1700095B22Rik	1	1	0	0	0
1700096J18Rik	1	0.583333333333333	18	9	0.410114508466995
1700096K18Rik	1	1	18	3	0.332474537446103
1700097N02Rik	1	0.583333333333333	18	6	1.51955638609062
1700100L14Rik	1	1	24	6	0.0865625979392948
1700101E01Rik	1	0.583333333333333	18	6	0.210434978081117
1700101I11Rik	1	1	0	0	0
1700101O22Rik	1	1	0	0	0
1700102H20Rik	1	1	0	0	0
1700102P08Rik	1	0.583333333333333	24	18	0.153047605933579
1700104A03Rik	1	1	0	0	0
1700105P06Rik	1	1	18	12	0.259379141707896
1700106J16Rik	1	1	0	0	0
1700106N22Rik	1	0.583333333333333	24	21	0.286544416474131
1700108F19Rik	1	0.583333333333333	24	9	0.369135902730282
1700108J01Rik	1	0.583333333333333	24	3	0.151501163403124
1700108M19Rik	1	1	0	0	0
1700109F18Rik	1	0.583333333333333	24	12	0.0314200423346508
1700109G14Rik	1	1	0	0	0
1700109G15Rik	1	1	0	0	0
1700109H08Rik	1	0.583333333333333	24	9	0.700468109171378
1700109I08Rik	1	1	0	0	0
1700110C19Rik	1	0.583333333333333	18	6	0.206456972106856
1700110I01Rik	1	1	0	0	0
1700110K17Rik	1	0.583333333333333	18	9	1.22313740019391
1700110M21Rik	1	1	0	0	0
1700111N16Rik	1	1	0	0	0
1700112E06Rik	1	0.583333333333333	18	6	0.553266862104649
1700112H15Rik	1	1	0	0	0
1700113A16Rik	1	0.583333333333333	18	0	0.714190223367084
1700113H08Rik	1	1	0	0	0
1700113I22Rik	1	1	18	3	0.0616593577660763
1700119H24Rik	1	0.583333333333333	18	15	1.63769819610101
1700120C14Rik	1	1	18	12	0.500608266556297
1700120E14Rik	1	0.583333333333333	24	15	0.90535830942782
1700120G07Rik	1	1	0	0	0
1700120K04Rik	1	0.583333333333333	24	21	0.295433809373817
1700121L16Rik	1	1	0	0	0
1700121N20Rik	1	1	0	0	0
1700122O11Rik	1	1	0	0	0
1700123I01Rik	1	1	18	6	0.147480023915211
1700123K08Rik	1	1	0	0	0
1700123L14Rik	1	1	18	6	0.0236379786543023
1700123M08Rik	1	1	24	6	0.113482153099067
1700123O12Rik	1	1	0	0	0
1700123O20Rik	1	1	18	15	1.75260835134468
1700123O21Rik	1	1	0	0	0
1700125D06Rik	1	1	24	0	0.154456869748484
1700125G02Rik	1	1	0	0	0
1700125G22Rik	1	1	18	0	0.0400567859814196
1700125H03Rik	1	1	18	0	0.0952684966292635
1700125H20Rik	1	1	0	0	0
1700126H18Rik	1	1	0	0	0
1700128A07Rik	1	1	0	0	0
1700128F08Rik	1	0.583333333333333	18	9	0.0549835626448942
1700129C05Rik	1	1	0	0	0
1810006J02Rik	1	0.583333333333333	18	9	0.0570878417150272
1810006K21Rik	1	1	18	0	26.2827878256438
1810007C17Rik	1	1	0	0	0
1810007D17Rik	1	1	0	0	0
1810007I06Rik	1	0.583333333333333	18	6	2.49000157662962
1810008A18Rik	1	0.583333333333333	24	21	0.240872389477291
1810008I18Rik	1	1	24	0	0.0709899852972234
1810009A15Rik	1	1	18	12	1.82115351494595
1810009J06Rik	1	1	0	0	0
1810010D01Rik	1	1	18	12	0.635652049957389
1810010H24Rik	1	1	18	6	0.466402294214449
1810011H11Rik	1	0.583333333333333	18	15	0.235852108107562
1810011O10Rik	1	1	24	18	32.81937129928
1810012K16Rik	1	0.583333333333333	18	6	0.211982481271743
1810012P15Rik	1	0.583333333333333	24	15	0.244768547841629
1810013A23Rik	1	0.583333333333333	18	6	1.17271891892836
1810013D10Rik	1	0.583333333333333	18	12	0.952932453666051
1810013L24Rik	1	0.583333333333333	24	6	1.90710234419918
1810014B01Rik	1	0.583333333333333	18	6	0.380467288898796
1810014F10Rik	1	0.583333333333333	24	9	2.24994306705748
1810018F18Rik	1	1	0	0	0
