CycID	meta2d_phase_diff	meta2d_rAMP_diff
ND5	6.181113232212482	0.2444569235560953
ND4L	3.844453534232869	0.4889637136645689
Pisd-ps3	10.0698979085071	0.1977464020853569
LOC100861738	7.208466835321751	0.0743653493536334
LOC100861749	11.5476578354308	0.2398647276480379
LOC434608	8.69615132517694	0.151987268983334
LOC673652	9.406521828986827	0.1332613134243429
Gm8525	9.3608143006382	0.248526085768175
Gm4017	6.49382874631894	0.1094311646849592
Zf12	11.25076885938605	0.134192981780881
LOC100862337	4.34143660095651	0.0979801645184729
Vamp7	0.543325580726122	0.0630511911609724
2510022D24Rik	8.652570112019859	0.0603557289001419
Gm25651	7.150084781667292	0.226509924598646
Hccs	8.07716235788541	0.1537966790325708
Prps2	7.47623392418004	0.0541011253446021
Bmx	2.4199808793418605	0.4665448355843289
Ace2	4.8967822818440006	0.17005821082807
Siah1b	4.072988706107179	0.1510421062144488
S100g	11.34980084509926	0.194111165228486
Gm15209	4.81466495037165	0.0238790787184489
Txlng	8.480016873610651	0.1192819893521489
Gm8737	7.7488639421186996	0.0730961790644075
Gm7331	2.5728207462664994	0.0889805290644609
Gm15204	8.55414200093646	0.212160708357352
Nhs	7.968443576567822	0.043894678262422
Prkaca-ps1	6.1542806770055005	0.1263271005310478
Eif1ax	1.0499271061579902	0.135811998144294
Gm8644	3.5543457318548892	0.353948829397229
Mbtps2	0.7575524914558469	0.2099722544188357
Gm15160	3.0734589506024896	0.216586868298917
Shroom2	5.86680914347553	0.0820737128475225
Tspyl2	8.0760173865411	0.037733595455192
Gm52430	9.6685504102219	0.301008545595858
Gm52480	5.522927521020199	0.557451157084554
Gm15191	11.596335183119953	0.063948322477732
Gm15151	9.091802782401896	0.104919439570431
Gm6451	2.241209713568889	0.2177414205053399
Gm5644	11.031950584714863	0.0856335564629388
Amot	5.631786886785069	0.0610286826712443
Gm15066	1.2196852479267992	0.160067754572402
Gm8202	8.04912545576616	0.151282737653245
Gm4760	1.6977577907554	0.5015103317345542
Ammecr1	7.7734332203082	0.1168376025888719
Gm4995	3.567713724370402	0.302610856711335
Gm6368	4.7802774288373	0.145096185436842
Gm15294	0.6108075466955007	0.2846093255458509
Col4a6	1.7650331834725002	0.3963343598337053
Psmd10	5.48822624202163	0.0366406375670246
Gm6088	8.32363103058733	0.2614717857000499
Tsc22d3	0.5718264034731	0.062829990675595
Cldn2	1.2430573403416103	0.031608597726991
Gm6275	11.9062196461074	0.1238410931021566
Bex3	6.76392655694083	0.074046283018153
Gm18614	5.9307452864655055	0.078424951107292
Nxf7	0.4879351856288991	0.198067457415669
Cenpi	11.606766966284187	0.061958508161965
Gm7823	4.2065245159661	0.046162393888886
Gm2836	5.91116439956712	0.099516288390465
Gm7746	9.02886178095184	0.0754544851813389
Rps12-ps22	10.139610719109502	0.3309403533144657
Rps12-ps21	8.17525286536852	0.203657526784951
Gm16421	5.990134066003598	0.237689132253628
Gm5648	0.2280012884616002	0.1160131688802028
Gm5863	0.7781460085787995	0.1931372014378239
Zfp711	10.66575962514361	0.1932858778980789
Gm5393	11.8539566513183	0.1410654158103245
Gm14886	11.26881809329308	0.1609402590091229
Taf9b	4.1144891025038	0.012234196016128
Atp7a	1.51013015559679	0.0705257034800829
Gm26020	8.469325490943081	0.1325625791659175
5530601H04Rik	3.9146329724142994	0.054605152315961
Zdhhc15	2.2643623451873403	0.007245140692461
Vcp-rs	2.2489672765384707	0.1131038861850853
Rlim	5.375111643653104	0.021160363563926
Gm9115	0.0165877477307994	0.035558368344751
Gm9109	7.452906105171399	0.4874655133877849
Ercc6l	1.7746697750449003	0.0587888634248406
Pin4	10.7308194181225	0.002044569681476
H3f3a-ps1	7.61105044812933	0.1691204948865773
Tpt1-ps6	9.45645622144012	0.0603995566459999
Marcksl1-ps5	9.5384096227916	0.1081062798742679
Gm14845	0.9618843185363986	0.473898669510946
Taf1	9.043092703023	0.0246752136238929
Dlg3	0.4215548376205298	0.144249687346485
